Model,Experiment,bpp,ppl_wikitext2,ppl_c4,hellaswag,mathqa,openbookqa,pubmedqa,sciq,zeroshot,commonsense,average9,mmlu,average6,qat,mse,average,ppl_ptb,proxy_err,mse_normed,lambda,arc_challenge,arc_easy,boolq,piqa,winogrande,bpp_key
Llama3-8B,NWC_ql_ldlq128_rnorm2,2.7343098317774444,7.47202730178833,,,,,,,,,,,,,,,,,,,,,,,,2.73431
Llama3-8B,NWC_ql_ldlq128_rnorm2,3.2364480009732337,6.751217365264893,,,,,,,,,,,,,,,,,,,,,,,,3.236448
Llama3-8B,NWC_ql_ldlq128_rnorm2,4.033077892059317,6.340615749359131,,,,,,,,,,,,,,,,,,,,,,,,4.033078
Llama3-8B,NWC_ql_ldlq128_rnorm2,4.867143862522566,6.205657482147217,,,,,,,,,,,,,,,,,,,,,,,,4.867144
Llama3-8B,NWC_ql_ldlq128_rnorm2,6.088313122494863,6.15013313293457,,,,,,,,,,,,,,,,,,,,,,,,6.088313
Llama3-8B,NWC_ql_ldlq128_rnorm2,6.460151654596512,6.15196418762207,,,,,,,,,,,,,,,,,,,,,,,,6.460152
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,12.280436782309645,6.142492294311523,8.888776779174805,,,,,,,,,,,,,,,,,,,,,,,12.280437
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,12.556291145774034,6.143822193145752,8.88879108428955,,,,,,,,,,,,,,,,,,,,,,,12.556291
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,2.3392449223364773,9.520490646362305,13.031490325927734,,,,,,,,,,,,,,,,,,,,,,,2.339245
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,2.712724487512157,7.713614463806152,10.987594604492188,,,,,,,,,,,,,,,,,,,,,,,2.712724
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,3.2055303133451023,6.778763771057129,9.738638877868652,,,,,,,,,,,,,,,,,,,,,,,3.20553
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,3.966097005141469,6.338783264160156,9.131049156188965,,,,,,,,,,,,,,,,,,,,,,,3.966097
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,4.839231241207856,6.202572822570801,8.955814361572266,,,,,,,,,,,,,,,,,,,,,,,4.839231
Llama3-8B,NWC_ql_ldlq128_rnorm_M32,7.030916485075768,6.150820732116699,8.8953275680542,,,,,,,,,,,,,,,,,,,,,,,7.030916
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,2.301532862148284,8.403983116149902,11.731051445007324,0.5258912567217686,0.3266331658291457,0.272,0.728,0.957,0.6837428048045503,0.65743421345742,0.5599958399942033,0.4967241133741632,,,,0.6113602327225299,,,,,,,,,,2.301533
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,2.669361684887777,7.251631259918213,10.42491340637207,0.5609440350527783,0.36214405360134,0.318,0.714,0.962,0.711155642760884,0.6861203748095331,0.5943170221013373,0.5519868964534966,,,,0.6386230180829123,,,,,,,,,,2.669362
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,3.16721133423002,6.676226139068604,9.59599781036377,0.5844453296156145,0.3798994974874372,0.342,0.702,0.963,0.7220614639150719,0.699125441531829,0.613173411856955,0.6019085600341831,,,,0.6530509733375086,,,,,,,,,,3.167211
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,3.954826640797994,6.31689453125,9.087160110473633,0.5956980681139216,0.3916247906197655,0.344,0.732,0.967,0.7316054281153441,0.7089542014484403,0.623126277440035,0.6187864976499075,,,,0.6642851360873013,,,,,,,,,,3.954827
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,4.77782450354873,6.193994998931885,8.944413185119629,,,,,,0.7312745842563112,0.7091930039751276,,0.6198547215496368,,,,,,,,,,,,,,4.777825
Llama3-8B,NWC_ql_ldlq128_rnorm_ft,5.981023520159607,6.15234375,8.895471572875977,,,,,,0.7300477303109602,0.708718325348757,,0.6214926648625552,,,,,,,,,,,,,,5.981024
Llama3-8B,NWC_ql_ldlq128_rnorm_ft(7b_droplast),2.67682910982806,7.2637038230896,10.375536918640137,,,,,,0.7009721717555117,0.6783478182275152,0.5909529006720877,0.5630252100840336,,,,,,,,,,,,,,2.676829
Llama3-8B,NWC_ql_ldlq128_rnorm_ft(7b_droplast),3.1753246284161625,6.641744613647461,9.56277561187744,,,,,,0.7198034046274879,0.6971275467427831,0.6105448105273298,0.5948582822959693,,,,,,,,,,,,,,3.175325
Llama3-8B,NWC_ql_ldlq128_rnorm_ft(7b_droplast),4.786085133369152,6.193701267242432,8.95553207397461,,,,,,0.7309058379988537,0.709234251575424,0.6241365682769878,0.6194986469163937,,,,,,,,,,,,,,4.786085
Llama3-8B,NWC_ql_ldlq128_rnorm_ft(7b_droplast),5.975892701687721,6.147362232208252,8.89659595489502,,,,,,0.7305834019797104,0.7088327792173083,0.6237087759722898,0.6197122916963396,,,,,,,,,,,,,,5.975893
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,2.301532862148284,8.210469245910645,11.490262985229492,,,,,,0.6853458784359742,0.6598323135542432,,0.5045577553055121,,,,,,,,,,,,,,2.301533
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,2.669361684887777,7.21427583694458,10.36293888092041,,,,,,0.7103077665450753,0.6857291535256627,,0.5548354935194417,,,,,,,,,,,,,,2.669362
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,3.16721133423002,6.672239303588867,9.5855131149292,,,,,,0.7227680241592646,0.6998138234919451,,0.6019085600341831,,,,,,,,,,,,,,3.167211
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,3.954826640797994,6.316709518432617,9.086956977844238,,,,,,0.732838189301845,0.7098985176400059,,0.6180031334567725,,,,,,,,,,,,,,3.954827
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,4.77782450354873,6.194113731384277,8.945286750793457,,,,,,0.7286533957738719,0.7070086802397615,,0.6199971514029341,,,,,,,,,,,,,,4.777825
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_e2e,5.981023520159607,6.152048587799072,8.89590835571289,,,,,,0.7313980932362675,0.7098436277865132,,0.6214926648625552,,,,,,,,,,,,,,5.981024
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,2.305022174926797,8.168700218200684,11.44295883178711,0.5412268472415853,0.3393634840871021,0.282,0.722,0.961,0.6894486781013016,0.6647450396246822,0.568875002943628,0.5100413046574562,,,,0.6184431842266047,12.680496215820312,,,,,,,,,2.305022
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,2.67285448056198,7.210991382598877,10.35438632965088,0.5676160127464649,0.3591289782244556,0.318,0.734,0.962,0.7082950868499187,0.6848485744993432,0.5945426198463851,0.5646631533969521,,,,0.6406257798743151,11.684524536132812,,,,,,,,,2.672854
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,3.17071501484875,6.66185188293457,9.563471794128418,0.5856403106950807,0.3876046901172529,0.328,0.724,0.96,0.7247358201724443,0.7015532352595505,0.6142270350513073,0.6031192137872098,,,,0.655640301405615,11.089338302612305,,,,,,,,,3.170715
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,3.958334075389968,6.309615612030029,9.090902328491213,0.5955984863572994,0.3979899497487437,0.344,0.738,0.968,0.7310260870702469,0.7084548202847557,0.6234768582585821,0.6185728528699616,,,,0.6652083385752036,10.768906593322754,,,,,,,,,3.958334
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,4.781334869017323,6.191755771636963,8.945050239562988,0.599183429595698,0.4,0.342,0.748,0.96,0.7292107220010309,0.7075395066001421,0.6228282019819523,0.6182167782367184,,,,0.6648594379852337,10.632280349731444,,,,,,,,,4.781335
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_ft,5.984535099150469,6.153031349182129,8.897656440734863,0.6008763194582752,0.4003350083752093,0.346,0.75,0.962,0.7310764847714101,0.7093764572192209,0.6249222290370039,0.6217063096425011,,,,0.6669363692120941,,,,,,,,,,5.984535
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,2.307165962429001,8.397367477416992,11.709098815917969,,,,,,0.6897869631798472,0.6630353087243598,,0.5152399943028059,,,,,,,,,,,,,,2.307166
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,2.6744307616295724,7.278003692626953,10.423601150512695,,,,,,0.702103618570056,0.679008542262539,,0.5610311921378721,,,,,,,,,,,,,,2.674431
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,3.1727725526747794,6.674817562103272,9.573945045471191,,,,,,0.716830858484295,0.6948661854294703,,0.5938612733228885,,,,,,,,,,,,,,3.172773
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,3.95604080047745,6.30465030670166,9.085308074951172,,,,,,0.7244889456572324,0.7034387233859398,,0.614869676684233,,,,,,,,,,,,,,3.956041
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,4.787318638597544,6.191165924072266,8.941031455993652,,,,,,0.729245452753479,0.707717821528782,,0.6187152827232588,,,,,,,,,,,,,,4.787319
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed2,5.977770218195824,6.150341987609863,8.897741317749023,,,,,,0.7271891848953029,0.7061702345746724,,0.6212790200826093,,,,,,,,,,,,,,5.97777
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed3,2.301512647850009,8.39807415008545,11.708356857299805,,,,,,0.6877351239817513,0.6613918305636947,,0.5259934482267483,,,,,,,,,,,,,,2.301513
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed3,2.6687411657319617,7.289679050445557,10.426641464233398,,,,,,0.7023346043376011,0.6799644905362635,,0.561814556331007,,,,,,,,,,,,,,2.668741
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed3,3.1673484097879667,6.65348482131958,9.577839851379396,,,,,,0.722487312340226,0.6995135091383314,,0.5994160376014813,,,,,,,,,,,,,,3.167348
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed3,3.9509851203228417,6.3137688636779785,9.088510513305664,,,,,,0.7232095386483272,0.701990820811467,,0.6134453781512605,,,,,,,,,,,,,,3.950985
Llama3-8B,NWC_ql_ldlq128_rnorm_ft_seed3,4.762266031824625,6.190124034881592,8.94952392578125,,,,,,0.7315169289885388,0.7096937031885172,,0.6140150975644495,,,,,,,,,,,,,,4.762266
Llama3-8B,NWC_ql_ldlq_lnorm,3.9651611150461927,6.352479934692383,9.145858764648438,,,,,,0.727139323470181,,,,,,,,,,,,,,,,,3.965161
Llama3-8B,NWC_ql_ldlq_lnorm,4.864048294447737,6.1997599601745605,8.960957527160645,,,,,,0.72905544802672,,,,,,,,,,,,,,,,,4.864048
Llama3-8B,NWC_ql_ldlq_lnorm,7.142470035093679,6.148508071899414,8.894388198852539,,,,,,0.7284623222950006,,,,,,,,,,,,,,,,,7.14247
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,2.168125332404788,9.580574035644531,13.296182632446287,,,,,,,,,,,,,,,,,,,,,,,2.168125
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,2.536017006549698,7.723183631896973,10.99604606628418,,,,,,,,,,,,,,,,,,,,,,,2.536017
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,3.02763679680916,6.852689743041992,9.87440013885498,,,,,,,,,,,,,,,,,,,,,,,3.027637
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,3.761333986973533,6.433512210845947,9.25107765197754,,,,,,,,,,,,,,,,,,,,,,,3.761334
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,4.534340518025251,6.261632442474365,9.031234741210938,,,,,,,,,,,,,,,,,,,,,,,4.534341
Llama3-8B,NWC_ql_ltc_ldlq128_rnorm,5.1857787141433125,6.239041805267334,9.000214576721191,,,,,,,,,,,,,,,,,,,,,,,5.185779
Llama3-8B,NWC_ql_lwise_norm,2.27796330761451,10.545912742614746,,,,,,,,,,,,,,,,,,,,,,,,2.277963
Llama3-8B,NWC_ql_lwise_norm,2.650187787743142,8.034196853637695,,,,,,,,,,,,,,,,,,,,,,,,2.650188
Llama3-8B,NWC_ql_lwise_norm,3.151212928745036,6.96010684967041,,,,,,,,,,,,,,,,,,,,,,,,3.151213
Llama3-8B,NWC_ql_lwise_norm,3.9424328162119937,6.407600402832031,,,,,,,,,,,,,,,,,,,,,,,,3.942433
Llama3-8B,NWC_ql_lwise_norm,4.769576168690737,6.236728668212891,,,,,,,,,,,,,,,,,,,,,,,,4.769576
Llama3-8B,NWC_ql_no_norm,2.615736905557032,8.908318519592285,10.64704132080078,,,,,,,,,,,,,,,,,,,,,,,2.615737
Llama3-8B,NWC_ql_no_norm,3.115294962763213,7.469070434570312,8.979228019714355,,,,,,,,,,,,,,,,,,,,,,,3.115295
Llama3-8B,NWC_ql_no_norm,4.737285897565576,6.270925045013428,9.040287017822266,,,,,,,,,,,,,,,,,,,,,,,4.737286
Llama3-8B,NWC_ql_no_norm,5.909969212917181,6.22852897644043,12.573484420776367,,,,,,,,,,,,,,,,,,,,,,,5.909969
Llama3-8B,NWC_ql_random_col128,3.06427,9.733,,,,,,,,,,,,,0.02039,,,,,,,,,,,3.06427
Llama3-8B,NWC_ql_random_col128,3.58498,6.79,,,,,,,,,,,,,0.01025,,,,,,,,,,,3.58498
Llama3-8B,NWC_ql_random_col128,4.73994,6.268,,,,,,,,,,,,,0.00205,,,,,,,,,,,4.73994
Llama3-8B,NWC_ql_random_col128,6.38184,6.154,,,,,,,,,,,,,0.00022,,,,,,,,,,,6.38184
Llama3-8B,NWC_ql_random_col128,7.12939,6.146,,,,,,,,,,,,,8e-05,,,,,,,,,,,7.12939
Llama3-8B,NWC_ql_random_seq16,2.573,11.939,,,,,,,,,,,,,0.04085,,,,,,,,,,,2.573
Llama3-8B,NWC_ql_random_seq16,3.0733,7.735,,,,,,,,,,,,,0.02041,,,,,,,,,,,3.0733
Llama3-8B,NWC_ql_random_seq16,3.579,6.891,,,,,,,,,,,,,0.01026,,,,,,,,,,,3.579
Llama3-8B,NWC_ql_random_seq16,3.873,6.64,,,,,,,,,,,,,0.0069,,,,,,,,,,,3.873
Llama3-8B,NWC_ql_random_seq16,4.7203,6.294,,,,,,,,,,,,,0.00215,,,,,,,,,,,4.7203
Llama3-8B,NWC_ql_random_seq16,5.9474,6.187,,,,,,,,,,,,,0.00052,,,,,,,,,,,5.9474
Llama3-8B,NWC_ql_random_seq16(loss),2.56,11.939,,,,,,,,,,,,,0.04085,,,,,,,,,,,2.56
Llama3-8B,NWC_ql_random_seq16(loss),3.058,7.735,,,,,,,,,,,,,0.02041,,,,,,,,,,,3.058
Llama3-8B,NWC_ql_random_seq16(loss),3.56,6.891,,,,,,,,,,,,,0.01026,,,,,,,,,,,3.56
Llama3-8B,NWC_ql_random_seq16(loss),3.86,6.64,,,,,,,,,,,,,0.0069,,,,,,,,,,,3.86
Llama3-8B,NWC_ql_random_seq16(loss),4.7,6.294,,,,,,,,,,,,,0.00215,,,,,,,,,,,4.7
Llama3-8B,NWC_ql_random_seq16(loss),5.93,6.187,,,,,,,,,,,,,0.00052,,,,,,,,,,,5.93
Llama3-8B,NWC_ql_random_seq16_2,2.241779004331105,15.8749418258667,,,,,,,,,,,,,,,,,,,,,,,,2.241779
Llama3-8B,NWC_ql_random_seq16_2,2.614222769912046,9.087989807128906,,,,,,,,,,,,,,,,,,,,,,,,2.614223
Llama3-8B,NWC_ql_random_seq16_2,3.116372105235664,7.278524398803711,,,,,,,,,,,,,,,,,,,,,,,,3.116372
Llama3-8B,NWC_ql_random_seq16_2,3.909219218346362,6.499088287353516,,,,,,,,,,,,,,,,,,,,,,,,3.909219
Llama3-8B,NWC_ql_random_seq16_2,4.739989903110724,6.26532793045044,,,,,,,,,,,,,,,,,,,,,,,,4.73999
Llama3-8B,NWC_ql_random_seq16_2,5.949137418745802,6.1972503662109375,,,,,,,,,,,,,,,,,,,,,,,,5.949137
Llama3-8B,NWC_ql_random_seq16_ldlq,2.6198,8.595,,,,,,,,,,,,,,,,,,,,,,,,2.6198
Llama3-8B,NWC_ql_random_seq16_ldlq,3.1161,7.094,,,,,,,,,,,,,,,,,,,,,,,,3.1161
Llama3-8B,NWC_ql_random_seq16_ldlq,3.6198,6.607,,,,,,,,,,,,,,,,,,,,,,,,3.6198
Llama3-8B,NWC_ql_random_seq16_ldlq,3.9119,6.456,,,,,,,,,,,,,,,,,,,,,,,,3.9119
Llama3-8B,NWC_ql_random_seq16_ldlq,4.7514,6.23,,,,,,,,,,,,,,,,,,,,,,,,4.7514
Llama3-8B,NWC_ql_random_seq16_ldlq,5.9525,6.161,,,,,,,,,,,,,,,,,,,,,,,,5.9525
Llama3-8B,NWC_ql_random_seq16_ldlq,6.1922,6.161,,,,,,,,,,,,,,,,,,,,,,,,6.1922
Llama3-8B,NWC_ql_random_seq16_n6144,2.6134,9.185,,,,,,,,,,,,,,,,,,,,,,,,2.6134
Llama3-8B,NWC_ql_random_seq16_n6144,3.1127,7.277,,,,,,,,,,,,,,,,,,,,,,,,3.1127
Llama3-8B,NWC_ql_random_seq16_n6144,3.6177,6.714,,,,,,,,,,,,,,,,,,,,,,,,3.6177
Llama3-8B,NWC_ql_random_seq16_n6144,3.9103,6.521,,,,,,,,,,,,,,,,,,,,,,,,3.9103
Llama3-8B,NWC_ql_random_seq16_n6144,4.7507,6.265,,,,,,,,,,,,,,,,,,,,,,,,4.7507
Llama3-8B,NWC_ql_random_seq16_n6144,5.9521,6.184,,,,,,,,,,,,,,,,,,,,,,,,5.9521
Llama3-8B,NWC_ql_random_seq16_n6144,6.1921,6.185,,,,,,,,,,,,,,,,,,,,,,,,6.1921
Llama3-8B,NWC_ql_tuned,2.329528439288529,10.675835609436035,,,,,,,,,,,,,,,,,,,,,,,,2.329528
Llama3-8B,NWC_ql_tuned,2.6998064911995945,8.157130241394043,,,,,,,,,,,,,,,,,,,,,,,,2.699806
Llama3-8B,NWC_ql_tuned_ldlq_ft,2.3503167743289954,8.618568420410156,12.045183181762695,,,,,,0.6775462119134815,,,,,,,,,,,,,,,,,2.350317
Llama3-8B,NWC_ql_tuned_ldlq_ft,2.716760368604408,7.426833152770996,10.615286827087402,,,,,,0.700615982668705,,,,,,,,,,,,,,,,,2.71676
Llama3-8B,NWC_ql_tuned_ldlq_ft,3.213820520092283,6.740654945373535,9.70737648010254,,,,,,0.7222027238600783,,,,,,,,,,,,,,,,,3.213821
Llama3-8B,NWC_ql_tuned_ldlq_ft,3.995598305845725,6.3390212059021,9.121989250183104,,,,,,0.7278117246555829,,,,,,,,,,,,,,,,,3.995598
Llama3-8B,NWC_ql_tuned_ldlq_ft,4.806541982468179,6.201639652252197,8.955321311950684,,,,,,0.726265208255292,,,,,,,,,,,,,,,,,4.806542
Llama3-8B,NWC_ql_tuned_ldlq_ft,5.974153137660603,,8.901552200317383,,,,,,0.728454528668937,,,,,,,,,,,,,,,,,5.974153
Llama3-8B,NWC_row128,3.64225,8.0,,,,,,,,,,,,,0.01454,,,,,,,,,,,3.64225
Llama3-8B,NWC_row128,4.14475,6.922,,,,,,,,,,,,,0.00729,,,,,,,,,,,4.14475
Llama3-8B,NWC_row128,4.9485,6.375,,,,,,,,,,,,,0.00245,,,,,,,,,,,4.9485
Llama3-8B,NWC_row128,5.828,6.225,,,,,,,,,,,,,0.00075,,,,,,,,,,,5.828
Llama3-8B,NWC_row128,7.466,6.146,,,,,,,,,,,,,8e-05,,,,,,,,,,,7.466
Llama3-8B,NWC_row128,8.2165,6.142,,,,,,,,,,,,,3e-05,,,,,,,,,,,8.2165
Llama3-8B,NWC_row16,10.074,6.162,,,,,,,,,,,,,0.00017,,,,,,,,,,,10.074
Llama3-8B,NWC_row16,10.108,6.158,,,,,,,,,,,,,0.00016,,,,,,,,,,,10.108
Llama3-8B,NWC_row16,6.398,6.828,,,,,,,,,,,,,0.00725,,,,,,,,,,,6.398
Llama3-8B,NWC_row16,8.22,6.212,,,,,,,,,,,,,0.00076,,,,,,,,,,,8.22
Llama3-8B,NWC_row16_bundle,2.898,11.542,,,,,,,,,,,,,0.0145,,,,,,,,,,,2.898
Llama3-8B,NWC_row16_bundle,3.311,7.724,,,,,,,,,,,,,0.0072,,,,,,,,,,,3.311
Llama3-8B,NWC_row16_bundle,3.81,6.876,,,,,,,,,,,,,0.00363,,,,,,,,,,,3.81
Llama3-8B,NWC_row16_bundle,4.27,6.501,,,,,,,,,,,,,0.0008,,,,,,,,,,,4.27
Llama3-8B,NWC_row16_bundle,5.47,6.228,,,,,,,,,,,,,0.0003,,,,,,,,,,,5.47
Llama3-8B,NWC_row16_bundle,6.474,6.167,,,,,,,,,,,,,0.0002,,,,,,,,,,,6.474
Llama3-8B,NWC_row16_bundle,6.644,6.16,,,,,,,,,,,,,,,,,,,,,,,,6.644
Llama3-8B,NWC_row16_bundle_ROWCOL,3.311,7.724,,,,,,,,,,,,,0.0145,,,,,,,,,,,3.311
Llama3-8B,NWC_row16_bundle_ROWCOL,3.81,6.876,,,,,,,,,,,,,0.0072,,,,,,,,,,,3.81
Llama3-8B,NWC_row16_bundle_ROWCOL,4.27,6.501,,,,,,,,,,,,,0.00363,,,,,,,,,,,4.27
Llama3-8B,NWC_row16_bundle_ROWCOL,5.47,6.228,,,,,,,,,,,,,0.0008,,,,,,,,,,,5.47
Llama3-8B,NWC_row16_bundle_ROWCOL,6.474,6.167,,,,,,,,,,,,,0.0003,,,,,,,,,,,6.474
Llama3-8B,NWC_row16_bundle_ROWCOL,6.644,6.16,,,,,,,,,,,,,0.0002,,,,,,,,,,,6.644
Llama3-8B,NWC_row16_bundle_rht_trained,3.29,7.703,,,,,,,,,,,,,,,,,,,,,,,,3.29
Llama3-8B,NWC_row16_bundle_rht_trained,3.791,6.838,,,,,,,,,,,,,,,,,,,,,,,,3.791
Llama3-8B,NWC_row16_bundle_rht_trained,4.296,6.493,,,,,,,,,,,,,,,,,,,,,,,,4.296
Llama3-8B,NWC_row16_bundle_rht_trained,4.589,6.378,,,,,,,,,,,,,,,,,,,,,,,,4.589
Llama3-8B,NWC_tr,3.249,8.558,,,,,,,,,,,,,,,,,,,,,,,,3.249
Llama3-8B,NWC_tr,3.752,7.841,,,,,,,,,,,,,,,,,,,,,,,,3.752
Llama3-8B,NWC_tr,4.529,6.903,,,,,,,,,,,,,,,,,,,,,,,,4.529
Llama3-8B,NWC_tr,5.325,6.535,,,,,,,,,,,,,,,,,,,,,,,,5.325
Llama3-8B,NWC_tr,6.613,6.283,,,,,,,,,,,,,,,,,,,,,,,,6.613
Llama3-8B,NWC_tr,7.142,6.288,,,,,,,,,,,,,,,,,,,,,,,,7.142
Llama3-8B,NWC_tr_hpy,3.266,10.579,,,,,,,,,,,,,,,,,,,,,,,,3.266
Llama3-8B,NWC_tr_hpy,3.753,7.981,,,,,,,,,,,,,,,,,,,,,,,,3.753
Llama3-8B,NWC_tr_hpy,4.511,6.941,,,,,,,,,,,,,,,,,,,,,,,,4.511
Llama3-8B,NWC_tr_hpy,5.311,6.655,,,,,,,,,,,,,,,,,,,,,,,,5.311
Llama3-8B,NWC_tr_hpy,6.443,6.435,,,,,,,,,,,,,,,,,,,,,,,,6.443
Llama3-8B,NWC_tr_hpy,6.715,6.383,,,,,,,,,,,,,,,,,,,,,,,,6.715
Llama3-8B,NWC_vq_rnorm,2.0063100961538463,9853.5322265625,6127.189453125,,,,,,,,,,,,,,,,,,,,,,,2.00631
Llama3-8B,NWC_vq_rnorm,3.0063100961538463,12.090461730957031,16.50550651550293,,,,,,,,,,,,,,,,,,,,,,,3.00631
Llama3-8B,OMNIQ,,,,,,,,,,,,,,,,,,,,,,,,,,nan
Llama3-8B,Ours_RHT_no_ql_trained,3.29,7.703,,,,,,,,,,,,,,,,,,,,,,,,3.29
Llama3-8B,Ours_RHT_no_ql_trained,3.791,6.838,,,,,,,,,,,,,,,,,,,,,,,,3.791
Llama3-8B,Ours_RHT_no_ql_trained,4.296,6.493,,,,,,,,,,,,,,,,,,,,,,,,4.296
Llama3-8B,Ours_RHT_no_ql_trained,4.589,6.378,,,,,,,,,,,,,,,,,,,,,,,,4.589
Llama3-8B,Ours_base,2.898,11.542,,,,,,,,,,,,,0.0145,,,,,,,,,,,2.898
Llama3-8B,Ours_base,3.311,7.724,,,,,,,,,,,,,0.0072,,,,,,,,,,,3.311
Llama3-8B,Ours_base,3.81,6.876,,,,,,,,,,,,,0.00363,,,,,,,,,,,3.81
Llama3-8B,Ours_base,4.27,6.501,,,,,,,,,,,,,0.0008,,,,,,,,,,,4.27
Llama3-8B,Ours_base,5.47,6.228,,,,,,,,,,,,,0.0003,,,,,,,,,,,5.47
Llama3-8B,Ours_base,6.474,6.167,,,,,,,,,,,,,0.0002,,,,,,,,,,,6.474
Llama3-8B,Ours_base,6.644,6.16,,,,,,,,,,,,,,,,,,,,,,,,6.644
Llama3-8B,Ours_n6144,2.6134,9.185,,,,,,,,,,,,,,,,,,,,,,,,2.6134
Llama3-8B,Ours_n6144,3.1127,7.277,,,,,,,,,,,,,,,,,,,,,,,,3.1127
Llama3-8B,Ours_n6144,3.6177,6.714,,,,,,,,,,,,,,,,,,,,,,,,3.6177
Llama3-8B,Ours_n6144,3.9103,6.521,,,,,,,,,,,,,,,,,,,,,,,,3.9103
Llama3-8B,Ours_n6144,4.7507,6.265,,,,,,,,,,,,,,,,,,,,,,,,4.7507
Llama3-8B,Ours_n6144,5.9521,6.184,,,,,,,,,,,,,,,,,,,,,,,,5.9521
Llama3-8B,Ours_n6144,6.1921,6.185,,,,,,,,,,,,,,,,,,,,,,,,6.1921
Llama3-8B,Ours_ql,2.241779004331105,15.8749418258667,,,,,,,,,,,,,,,,,,,,,,,,2.241779
Llama3-8B,Ours_ql,2.614222769912046,9.087989807128906,,,,,,,,,,,,,,,,,,,,,,,,2.614223
Llama3-8B,Ours_ql,3.116372105235664,7.278524398803711,,,,,,,,,,,,,,,,,,,,,,,,3.116372
Llama3-8B,Ours_ql,3.909219218346362,6.499088287353516,,,,,,,,,,,,,,,,,,,,,,,,3.909219
Llama3-8B,Ours_ql,4.739989903110724,6.26532793045044,,,,,,,,,,,,,,,,,,,,,,,,4.73999
Llama3-8B,Ours_ql,5.949137418745802,6.1972503662109375,,,,,,,,,,,,,,,,,,,,,,,,5.949137
Llama3-8B,Ours_ql_ldlq,2.6198,8.595,,,,,,,,,,,,,,,,,,,,,,,,2.6198
Llama3-8B,Ours_ql_ldlq,3.1161,7.094,,,,,,,,,,,,,,,,,,,,,,,,3.1161
Llama3-8B,Ours_ql_ldlq,3.6198,6.607,,,,,,,,,,,,,,,,,,,,,,,,3.6198
Llama3-8B,Ours_ql_ldlq,3.9119,6.456,,,,,,,,,,,,,,,,,,,,,,,,3.9119
Llama3-8B,Ours_ql_ldlq,4.7514,6.23,,,,,,,,,,,,,,,,,,,,,,,,4.7514
Llama3-8B,Ours_ql_ldlq,5.9525,6.161,,,,,,,,,,,,,,,,,,,,,,,,5.9525
Llama3-8B,Ours_ql_ldlq,6.1922,6.161,,,,,,,,,,,,,,,,,,,,,,,,6.1922
Llama3-8B,QTIP,2.0,8.102950096130371,11.350628852844238,,,,,,0.6902921993406852,0.6680868905413232,,0.5043441105255662,,,,,,,,,,,,,,2.0
Llama3-8B,QTIP,3.0,6.6578779220581055,9.52362060546875,,,,,,0.7247396441632845,0.7020377337422578,,0.5903005269904572,,,,,,,,,,,,,,3.0
Llama3-8B,QTIP,4.0,6.296416282653809,9.071026802062988,,,,,,0.730131122039189,0.7081737309564442,,0.6140863124910981,,,,,,,,,,,,,,4.0
Llama3-8B,QTIP,5.0,6.219320774078369,8.981223106384277,,,,,,0.7301500273484545,0.7081894853808323,,0.6161515453639083,,,,,,,,,,,,,,5.0
